Date,AMZN,BAC,GOOGL,MCD,VZ
2014-08-11,15.916500091552734,15.220000267028809,28.862499237060547,93.52999877929688,48.66999816894531
2014-08-12,15.965999603271484,15.210000038146973,28.606000900268555,93.55999755859376,48.84000015258789
2014-08-13,16.31399917602539,15.25,29.22800064086914,93.95999908447266,48.91999816894531
2014-08-14,16.660499572753906,15.31999969482422,29.232500076293945,93.66000366210938,49.0
2014-08-15,16.681499481201172,15.220000267028809,29.18549919128418,93.79000091552734,48.79999923706055
2014-08-18,16.726499557495117,15.449999809265137,29.635000228881836,94.25,48.779998779296875
2014-08-19,16.756500244140625,15.449999809265137,29.855499267578125,94.4499969482422,48.70000076293945
2014-08-20,16.788999557495117,15.520000457763672,29.77050018310547,94.19000244140624,48.81999969482422
2014-08-21,16.64550018310547,16.15999984741211,29.621000289916992,94.52999877929688,48.869998931884766
2014-08-22,16.579500198364258,16.1299991607666,29.62700080871582,94.4499969482422,48.63999938964844
2014-08-25,16.701000213623047,16.290000915527344,29.528499603271484,94.44000244140624,49.150001525878906
2014-08-26,17.09149932861328,16.329999923706055,29.4060001373291,94.11000061035156,49.25
2014-08-27,17.159000396728516,16.200000762939453,29.149999618530273,94.6500015258789,49.43000030517578
2014-08-28,17.000999450683594,16.010000228881836,29.016000747680664,94.13999938964844,49.40999984741211
2014-08-29,16.95199966430664,16.09000015258789,29.118000030517575,93.72000122070312,49.81999969482422
2014-09-02,17.118999481201172,16.270000457763672,29.431499481201172,92.8000030517578,49.77000045776367
2014-09-03,16.950000762939453,16.100000381469727,29.47599983215332,93.13999938964844,49.880001068115234
2014-09-04,17.297500610351562,16.110000610351562,29.656999588012695,93.01000213623048,49.720001220703125
2014-09-05,17.319000244140625,16.020000457763672,29.888999938964844,93.06999969482422,49.939998626708984
2014-09-08,17.117000579833984,16.350000381469727,30.081499099731445,92.5,49.529998779296875
2014-09-09,16.487499237060547,16.139999389648438,29.598499298095703,91.08999633789062,48.900001525878906
2014-09-10,16.566499710083008,16.360000610351562,29.67099952697754,93.0,48.75
2014-09-11,16.525999069213867,16.56999969482422,29.555500030517575,92.95999908447266,49.0099983215332
2014-09-12,16.559499740600586,16.790000915527344,29.2450008392334,93.33999633789062,48.400001525878906
2014-09-15,16.194499969482422,16.739999771118164,29.082000732421875,93.47000122070312,48.560001373291016
2014-09-16,16.38800048828125,16.709999084472656,29.43899917602539,93.75,48.959999084472656
2014-09-17,16.200000762939453,16.770000457763672,29.66449928283691,93.52999877929688,49.209999084472656
2014-09-18,16.25,17.040000915527344,29.863500595092773,93.4800033569336,49.689998626708984
2014-09-19,16.56599998474121,16.950000762939453,30.270000457763672,94.36000061035156,50.349998474121094
2014-09-22,16.225000381469727,17.030000686645508,29.863500595092773,93.93000030517578,50.18000030517578
2014-09-23,16.181499481201172,17.049999237060547,29.55900001525879,93.51000213623048,49.90999984741211
2014-09-24,16.410499572753906,17.18000030517578,29.92099952697754,95.0,50.06999969482422
2014-09-25,16.096500396728516,16.850000381469727,29.262500762939453,94.16000366210938,49.61000061035156
2014-09-26,16.160499572753906,17.030000686645508,29.395000457763672,94.6999969482422,49.77000045776367
2014-09-29,16.090999603271484,17.010000228881836,29.39049911499023,96.22000122070312,49.75
2014-09-30,16.121999740600586,17.049999237060547,29.420499801635746,94.80999755859376,49.9900016784668
2014-10-01,15.873000144958496,16.81999969482422,28.98150062561035,94.19000244140624,49.43000030517578
2014-10-02,15.920499801635742,16.8799991607666,29.04400062561035,94.12000274658205,49.290000915527344
2014-10-03,16.136999130249023,17.290000915527344,29.3125,94.86000061035156,49.709999084472656
2014-10-06,16.110000610351562,17.290000915527344,29.388999938964844,93.83999633789062,50.08000183105469
2014-10-07,15.848999977111816,16.8799991607666,28.704999923706055,92.80999755859376,49.68000030517578
2014-10-08,16.135000228881836,17.1200008392334,29.187000274658203,93.83000183105467,49.869998931884766
2014-10-09,15.768500328063965,16.59000015258789,28.54050064086914,92.72000122070312,48.93000030517578
2014-10-10,15.569499969482422,16.479999542236328,27.75950050354004,92.3000030517578,48.939998626708984
2014-10-13,15.322500228881836,16.399999618530273,27.237499237060547,90.7300033569336,48.369998931884766
2014-10-14,15.415499687194824,16.520000457763672,27.434499740600582,91.0999984741211,48.220001220703125
2014-10-15,15.298500061035156,15.760000228881836,27.036500930786133,90.44000244140624,47.91999816894531
2014-10-16,15.142999649047852,16.079999923706055,26.84600067138672,89.91000366210938,47.66999816894531
2014-10-17,15.182000160217283,16.209999084472656,26.148500442504883,91.04000091552734,48.06999969482422
2014-10-20,15.310500144958496,16.260000228881836,26.618999481201172,91.58999633789062,48.47999954223633
2014-10-21,15.76650047302246,16.600000381469727,26.901500701904297,91.01000213623048,48.689998626708984
2014-10-22,15.648500442504885,16.399999618530273,27.13450050354004,90.94000244140624,48.310001373291016
2014-10-23,15.659000396728516,16.600000381469727,27.6825008392334,91.0199966430664,48.220001220703125
2014-10-24,14.352999687194824,16.719999313354492,27.44499969482422,91.66999816894533,48.77000045776367
2014-10-27,14.498499870300291,16.59000015258789,27.493999481201172,92.01000213623048,49.41999816894531
2014-10-28,14.779500007629396,16.799999237060547,27.94700050354004,92.5999984741211,49.959999084472656
2014-10-29,14.706000328063965,16.989999771118164,27.92250061035156,92.7300033569336,49.83000183105469
2014-10-30,14.953499794006348,17.030000686645508,28.013500213623047,93.37999725341795,49.900001525878906
2014-10-31,15.27299976348877,17.15999984741211,28.39349937438965,93.7300033569336,50.25
2014-11-03,15.28600025177002,17.270000457763672,28.188499450683594,93.61000061035156,50.38999938964844
2014-11-04,15.14050006866455,17.209999084472656,28.20949935913086,94.47000122070312,50.33000183105469
2014-11-05,14.826000213623049,17.34000015258789,27.79750061035156,94.63999938964844,50.34000015258789
2014-11-06,14.83199977874756,17.360000610351562,27.58449935913086,94.66000366210938,50.279998779296875
2014-11-07,14.993000030517578,17.360000610351562,27.590999603271484,95.0999984741211,50.86000061035156
2014-11-10,15.255499839782717,17.3700008392334,27.911500930786133,95.11000061035156,50.720001220703125
2014-11-11,15.600500106811523,17.31999969482422,28.06450080871582,95.13999938964844,50.61000061035156
2014-11-12,15.575499534606934,17.290000915527344,27.912500381469727,95.33000183105467,50.81999969482422
2014-11-13,15.824000358581545,17.219999313354492,27.82200050354004,95.4800033569336,51.20000076293945
2014-11-14,16.391000747680664,17.139999389648438,27.75950050354004,96.20999908447266,51.5
2014-11-17,16.15250015258789,17.09000015258789,27.332000732421875,95.97000122070312,51.400001525878906
2014-11-18,16.24650001525879,17.139999389648438,27.225500106811523,96.41000366210938,51.220001220703125
2014-11-19,16.32699966430664,17.059999465942383,27.36000061035156,96.55999755859376,50.4900016784668
2014-11-20,16.527000427246094,17.0,27.187999725341797,96.63999938964844,50.189998626708984
2014-11-21,16.631500244140625,17.1200008392334,27.29450035095215,96.68000030517578,50.209999084472656
2014-11-24,16.781999588012695,17.18000030517578,27.374000549316406,97.16999816894533,49.5
2014-11-25,16.75200080871582,17.100000381469727,27.46150016784668,97.0,49.34000015258789
2014-11-26,16.678499221801758,17.110000610351562,27.386499404907227,96.22000122070312,50.040000915527344
2014-11-28,16.93199920654297,17.040000915527344,27.45400047302246,96.80999755859376,50.59000015258789
2014-12-01,16.299999237060547,16.790000915527344,26.982500076293945,95.77999877929688,50.029998779296875
2014-12-02,16.315500259399414,17.149999618530273,26.929500579833984,95.11000061035156,49.11000061035156
2014-12-03,15.824999809265137,17.290000915527344,26.848499298095703,95.5,48.790000915527344
2014-12-04,15.846500396728516,17.209999084472656,27.128999710083008,95.66000366210938,48.779998779296875
2014-12-05,15.631500244140623,17.68000030517578,26.40399932861328,96.30999755859376,48.61000061035156
2014-12-08,15.33199977874756,17.65999984741211,26.536500930786133,92.61000061035156,48.900001525878906
2014-12-09,15.625,17.559999465942383,26.805500030517575,91.36000061035156,46.91999816894531
2014-12-10,15.291999816894531,17.3799991607666,26.402000427246097,90.0,46.18000030517578
2014-12-11,15.368000030517578,17.469999313354492,26.605499267578125,90.97000122070312,46.36000061035156
2014-12-12,15.366000175476074,17.1299991607666,26.07550048828125,90.62000274658205,45.58000183105469
2014-12-15,15.303500175476074,16.850000381469727,25.79199981689453,88.45999908447266,45.41999816894531
2014-12-16,14.753000259399414,16.719999313354492,24.90800094604492,88.72000122070312,45.529998779296875
2014-12-17,14.944000244140623,17.260000228881836,25.322500228881836,91.6500015258789,46.439998626708984
2014-12-18,14.886500358581545,17.530000686645508,25.731000900268555,93.66999816894533,47.04999923706055
2014-12-19,14.994999885559082,17.6200008392334,26.00200080871582,93.22000122070312,47.02000045776367
2014-12-22,15.32699966430664,17.709999084472656,26.614999771118164,93.88999938964844,47.5099983215332
2014-12-23,15.314499855041504,17.93000030517578,26.938499450683594,94.22000122070312,47.66999816894531
2014-12-24,15.15149974822998,17.979999542236328,26.846500396728516,93.83000183105467,47.66999816894531
2014-12-26,15.454500198364258,17.979999542236328,27.076000213623047,94.77999877929688,47.86000061035156
2014-12-29,15.60200023651123,18.11000061035156,26.86549949645996,95.04000091552734,47.54999923706055
2014-12-30,15.515000343322754,18.1299991607666,26.763999938964844,94.25,47.33000183105469
2014-12-31,15.517499923706056,17.889999389648438,26.53300094604492,93.6999969482422,46.779998779296875
2015-01-02,15.425999641418455,17.899999618530273,26.477500915527344,93.26000213623048,46.959999084472656
2015-01-05,15.10949993133545,17.3799991607666,25.972999572753903,92.2300033569336,46.56999969482422
2015-01-06,14.76449966430664,16.860000610351562,25.332000732421875,92.4000015258789,47.040000915527344
2015-01-07,14.92099952697754,16.940000534057617,25.25749969482422,94.01000213623048,46.189998626708984
2015-01-08,15.02299976348877,17.290000915527344,25.34550094604492,94.36000061035156,47.18000030517578
2015-01-09,14.846500396728516,16.979999542236328,25.035999298095703,93.20999908447266,46.7599983215332
2015-01-12,14.570500373840332,16.68000030517578,24.85300064086914,93.01000213623048,47.08000183105469
2015-01-13,14.737000465393066,16.450000762939453,25.09000015258789,92.83000183105467,47.18000030517578
2015-01-14,14.66349983215332,16.040000915527344,25.296499252319336,91.54000091552734,46.970001220703125
2015-01-15,14.34749984741211,15.199999809265137,25.20050048828125,91.37999725341795,47.099998474121094
2015-01-16,14.536999702453612,15.380000114440918,25.52300071716309,91.48999786376952,47.9900016784668
2015-01-20,14.472000122070312,15.260000228881836,25.496999740600582,90.8000030517578,48.18000030517578
2015-01-21,14.862500190734863,15.40999984741211,26.019500732421875,90.33999633789062,48.25
2015-01-22,15.515999794006348,16.09000015258789,26.864999771118164,90.88999938964844,47.79999923706055
2015-01-23,15.619500160217283,15.729999542236328,27.09749984741211,89.55999755859375,47.150001525878906
2015-01-26,15.482999801635742,15.850000381469728,26.836000442504883,90.66999816894533,46.959999084472656
2015-01-27,15.337499618530272,15.630000114440918,26.059499740600582,89.56999969482422,46.349998474121094
2015-01-28,15.195500373840332,15.199999809265137,25.62150001525879,88.77999877929688,46.04999923706055
2015-01-29,15.58899974822998,15.43000030517578,25.661500930786133,93.2699966430664,46.11000061035156
2015-01-30,17.726499557495117,15.149999618530272,26.877500534057617,92.44000244140624,45.709999084472656
2015-02-02,18.223499298095703,15.460000038146973,26.61000061035156,92.51000213623048,46.97999954223633
2015-02-03,18.177499771118164,15.890000343322754,26.665000915527344,93.91999816894533,47.83000183105469
2015-02-04,18.237499237060547,15.789999961853027,26.30500030517578,94.0500030517578,47.79999923706055
2015-02-05,18.694499969482425,15.970000267028809,26.491500854492188,94.33999633789062,47.86000061035156
2015-02-06,18.714000701904297,16.489999771118164,26.694000244140625,93.98999786376952,49.33000183105469
2015-02-09,18.527999877929688,16.350000381469727,26.464000701904297,92.72000122070312,49.09000015258789
2015-02-10,18.649999618530273,16.420000076293945,27.007999420166016,94.0199966430664,49.5099983215332
2015-02-11,18.756999969482425,16.360000610351562,26.899999618530273,94.20999908447266,49.810001373291016
2015-02-12,18.85849952697754,16.670000076293945,27.300500869750977,95.08999633789062,49.52000045776367
2015-02-13,19.09149932861328,16.610000610351562,27.558000564575195,95.6500015258789,49.310001373291016
2015-02-17,18.771499633789062,16.6299991607666,27.250499725341797,94.3499984741211,49.18000030517578
2015-02-18,18.668500900268555,16.299999237060547,27.13249969482422,94.58000183105467,48.939998626708984
2015-02-19,18.950000762939453,16.209999084472656,27.322500228881836,94.19000244140624,48.90999984741211
2015-02-20,19.183000564575195,16.3799991607666,27.09000015258789,94.19000244140624,48.970001220703125
2015-02-23,19.006999969482425,16.200000762939453,26.75,94.30999755859376,48.77000045776367
2015-02-24,18.929500579833984,16.3799991607666,26.9325008392334,94.9800033569336,49.220001220703125
2015-02-25,19.26849937438965,16.489999771118164,27.366500854492188,98.66000366210938,49.20000076293945
2015-02-26,19.239999771118164,16.040000915527344,27.964500427246097,99.51000213623048,49.369998931884766
2015-02-27,19.007999420166016,15.8100004196167,28.131500244140625,98.9000015258789,49.45000076293945
2015-03-02,19.28300094604492,16.010000228881836,28.750999450683594,100.0,49.470001220703125
2015-03-03,19.230499267578125,16.040000915527344,28.93950080871582,99.73999786376952,49.54999923706055
2015-03-04,19.13599967956543,15.84000015258789,28.916500091552734,100.25,49.06999969482422
2015-03-05,19.39150047302246,16.0,29.07150077819824,99.11000061035156,48.91999816894531
2015-03-06,19.004499435424805,16.219999313354492,28.645000457763672,97.12999725341795,48.290000915527344
2015-03-09,18.92799949645996,16.170000076293945,28.704999923706055,97.70999908447266,48.22999954223633
2015-03-10,18.475500106811523,15.789999961853027,27.99250030517578,96.29000091552734,47.5099983215332
2015-03-11,18.318500518798828,16.110000610351562,27.784500122070312,94.95999908447266,47.68000030517578
2015-03-12,18.711999893188477,16.09000015258789,28.058500289916992,96.25,48.72999954223633
2015-03-13,18.52899932861328,16.09000015258789,27.649999618530273,96.3499984741211,48.84000015258789
